week,part_id,part_family,is_alert,y_true,y_prob
2023-W25,P00270,Electrical,0,0,0.0006697815
2023-W25,P00234,Electrical,0,0,0.83913904
2023-W25,P00127,Structure,0,0,1.0637163e-05
2023-W25,P00132,Fasteners,0,0,0.22411714
2023-W25,P00062,Electrical,0,0,0.58937544
2023-W25,P00193,Electrical,0,0,0.88481987
2023-W25,P00113,Engine,0,0,0.047394317
2023-W25,P00177,Avionics,0,0,0.5941559
2023-W25,P00034,Fasteners,0,0,0.0020912495
2023-W25,P00010,Electrical,0,0,0.3807876
2023-W25,P00065,Fasteners,0,0,0.03956192
2023-W25,P00186,Fasteners,0,0,0.002235664
2023-W25,P00213,Avionics,0,0,0.11075987
2023-W25,P00273,Fasteners,0,0,0.0032771057
2023-W25,P00230,Avionics,0,0,0.00013721432
2023-W25,P00117,Engine,0,0,0.034481667
2023-W25,P00284,Fasteners,0,0,2.2846662e-05
2023-W25,P00254,Hydraulics,0,0,0.27205372
2023-W25,P00098,Electrical,0,0,0.038721923
2023-W25,P00102,Electrical,0,0,0.68953836
2023-W25,P00292,Engine,0,0,0.046364143
2023-W25,P00237,Structure,0,0,0.26383907
2023-W25,P00022,Hydraulics,0,0,0.03660366
2023-W25,P00101,Cabin,0,0,2.030497e-05
2023-W25,P00018,Cabin,0,0,0.00053940556
2023-W25,P00051,LandingGear,0,0,0.20354283
2023-W25,P00277,Electrical,0,0,0.0017821039
2023-W25,P00097,Hydraulics,0,0,0.01402152
2023-W25,P00156,Cabin,0,0,3.65902e-05
2023-W25,P00026,Fasteners,0,0,0.04024238
2023-W25,P00191,LandingGear,0,0,0.00012672182
2023-W25,P00013,Avionics,0,1,0.7949025
2023-W25,P00185,Hydraulics,0,0,0.86377865
2023-W25,P00027,Avionics,0,0,6.393642e-05
2023-W25,P00015,Engine,0,0,0.8449712
2023-W25,P00150,Fasteners,0,0,0.28070223
2023-W25,P00198,LandingGear,0,0,0.022268815
2023-W25,P00159,Structure,0,0,0.004456748
2023-W25,P00068,LandingGear,0,0,0.58404225
2023-W25,P00247,Electrical,0,0,0.15423436
2023-W25,P00054,Fasteners,0,0,0.0015974789
2023-W25,P00112,Hydraulics,0,0,0.00019871687
2023-W25,P00058,Hydraulics,0,0,0.00075052853
2023-W25,P00049,Fasteners,0,0,0.014904997
2023-W25,P00298,Avionics,0,0,6.9848786e-05
2023-W25,P00014,Hydraulics,0,0,0.0005904909
2023-W25,P00008,Avionics,0,0,1.1584219e-05
2023-W25,P00130,Structure,0,0,0.5370936
2023-W25,P00075,Engine,0,0,0.028763445
2023-W25,P00081,Electrical,0,0,0.65941507
2023-W25,P00006,Cabin,0,0,4.75394e-05
2023-W25,P00038,Fasteners,0,0,0.8344395
2023-W25,P00217,Fasteners,0,0,0.0021546101
2023-W25,P00146,Electrical,1,0,0.9798641
2023-W25,P00238,Cabin,0,0,4.005945e-05
2023-W25,P00232,Engine,0,0,0.0017770266
2023-W25,P00184,Avionics,0,0,0.0005150911
2023-W25,P00120,Fasteners,0,0,2.9317687e-05
2023-W25,P00059,Cabin,0,0,0.00018992303
2023-W25,P00290,LandingGear,0,0,0.00092886266
2023-W25,P00124,Electrical,1,1,0.97844976
2023-W25,P00295,Structure,0,0,0.0013274039
2023-W25,P00028,Engine,0,0,0.6888872
2023-W25,P00255,Fasteners,0,0,0.5372025
2023-W25,P00103,Fasteners,0,0,3.0025973e-05
2023-W25,P00164,Engine,0,0,3.406459e-05
2023-W25,P00202,Engine,0,0,0.016968613
2023-W25,P00033,Hydraulics,0,0,0.0065754126
2023-W25,P00221,Electrical,0,0,0.8442401
2023-W25,P00189,Fasteners,0,0,0.00028725257
2023-W25,P00215,Fasteners,0,0,4.005609e-05
2023-W25,P00121,Avionics,0,1,0.7933323
2023-W25,P00281,Fasteners,0,0,0.00014919869
2023-W25,P00180,LandingGear,0,0,0.28070223
2023-W25,P00066,Fasteners,0,0,0.07843457
2023-W25,P00053,Engine,0,0,0.0076784906
2023-W25,P00067,LandingGear,0,1,0.72232515
2023-W25,P00201,Cabin,0,0,8.042927e-05
2023-W25,P00141,LandingGear,0,0,0.008019957
2023-W25,P00099,Engine,0,0,0.01670931
2023-W25,P00077,Fasteners,0,0,0.032753684
2023-W25,P00021,Hydraulics,0,0,0.087304726
2023-W25,P00226,Hydraulics,0,0,0.13940427
2023-W25,P00064,Structure,0,0,0.1348295
2023-W25,P00002,Cabin,0,0,0.0007615283
2023-W25,P00241,Engine,0,0,0.50898284
2023-W25,P00258,LandingGear,1,1,0.9365619
2023-W25,P00200,Hydraulics,0,0,0.6145177
2023-W25,P00052,Electrical,0,0,0.038754
2023-W25,P00228,Fasteners,0,0,0.00011602727
2023-W25,P00046,Avionics,0,0,7.355163e-05
2023-W25,P00092,Avionics,0,0,0.003012975
2023-W25,P00084,Avionics,0,0,7.571477e-05
2023-W25,P00001,Electrical,0,0,0.568924
2023-W25,P00157,LandingGear,0,0,0.7658938
2023-W25,P00173,Structure,0,0,0.15846166
2023-W25,P00128,Fasteners,0,0,3.0271043e-05
2023-W25,P00091,Electrical,0,0,3.5679583e-05
2023-W25,P00162,LandingGear,0,0,0.0028205547
2023-W25,P00050,Structure,0,0,0.20960851
2023-W25,P00278,Fasteners,0,0,0.15053415
2023-W25,P00286,Electrical,0,0,0.37037092
2023-W25,P00253,Hydraulics,0,0,0.80605733
2023-W25,P00044,Hydraulics,0,0,0.2358752
2023-W25,P00291,Hydraulics,0,0,0.0003090547
2023-W25,P00259,Fasteners,0,0,0.003250218
2023-W25,P00039,LandingGear,0,0,0.022519412
2023-W25,P00024,Fasteners,0,0,0.012326582
2023-W25,P00245,LandingGear,0,0,0.0039820997
2023-W25,P00262,Structure,0,0,0.12618683
2023-W25,P00268,Cabin,0,0,0.00017108912
2023-W25,P00017,Cabin,0,0,0.007998566
2023-W25,P00196,Electrical,0,0,0.0025050999
2023-W25,P00299,Fasteners,0,0,0.0001527561
2023-W25,P00224,Fasteners,0,0,0.28805655
2023-W25,P00144,Fasteners,0,0,0.005409665
2023-W25,P00069,Avionics,0,0,0.052042976
2023-W25,P00060,Cabin,0,0,0.00014450478
2023-W25,P00296,Fasteners,0,1,0.82594645
2023-W25,P00219,Avionics,0,0,0.016988566
2023-W25,P00181,Structure,0,0,5.8286987e-05
2023-W25,P00142,LandingGear,0,0,0.4710014
2023-W25,P00163,Avionics,0,0,6.10564e-05
2023-W25,P00208,Hydraulics,0,0,0.40564087
2023-W25,P00035,Hydraulics,0,0,0.31092724
2023-W25,P00073,Avionics,0,0,0.06132689
2023-W25,P00040,Structure,0,0,1.9303192e-05
2023-W25,P00003,Avionics,0,0,0.00070831366
2023-W25,P00182,Engine,0,0,0.0029606856
2023-W25,P00194,Structure,0,0,0.000694322
2023-W25,P00037,Electrical,0,0,0.12492652
2023-W25,P00093,Engine,0,0,0.1916388
2023-W25,P00246,LandingGear,0,0,0.025666485
2023-W25,P00129,Hydraulics,0,0,3.392195e-05
2023-W25,P00063,Avionics,0,0,0.004165841
2023-W25,P00250,Structure,0,0,0.29461545
2023-W25,P00100,Avionics,0,0,3.0882966e-05
2023-W25,P00231,Cabin,0,0,2.9093928e-05
2023-W25,P00055,Structure,0,0,0.71786225
2023-W25,P00109,Engine,0,0,0.00035117703
2023-W25,P00152,Electrical,0,0,0.015599552
2023-W25,P00061,Structure,0,0,6.9893096e-05
2023-W25,P00274,Avionics,0,0,0.0003854403
2023-W25,P00172,Engine,0,0,0.020225614
2023-W25,P00012,Engine,0,0,0.04371348
2023-W25,P00188,Fasteners,0,0,0.220702
2023-W25,P00042,Fasteners,0,0,0.00021922246
2023-W25,P00190,Structure,0,0,0.4288552
2023-W25,P00009,Structure,0,0,0.65543985
2023-W25,P00271,Cabin,0,0,3.7369566e-06
2023-W25,P00074,Electrical,0,0,0.89154446
2023-W25,P00114,LandingGear,0,0,0.44252115
2023-W25,P00243,LandingGear,0,0,0.82537866
2023-W25,P00170,Structure,0,0,0.043052122
2023-W25,P00187,Structure,0,0,0.31845042
2023-W25,P00020,Hydraulics,0,0,0.016898317
2023-W25,P00119,Electrical,0,0,0.57702
2023-W25,P00285,Fasteners,0,0,0.0030890475
2023-W25,P00115,Cabin,0,0,0.00013805332
2023-W25,P00179,Electrical,1,1,0.99411976
2023-W25,P00214,Fasteners,0,0,0.030808523
2023-W25,P00165,Electrical,0,0,0.78624874
2023-W25,P00057,Avionics,0,0,8.978056e-05
2023-W25,P00293,Hydraulics,0,0,0.11689021
2023-W25,P00029,Structure,0,0,0.47281376
2023-W25,P00279,Fasteners,0,0,0.52927303
2023-W25,P00210,Engine,0,0,0.7285377
2023-W25,P00078,Electrical,0,0,0.7574805
2023-W25,P00085,Cabin,0,0,0.0003280806
2023-W25,P00145,Hydraulics,0,0,0.090008065
2023-W25,P00125,Avionics,0,0,0.0040167742
2023-W25,P00233,Cabin,0,0,4.583986e-05
2023-W25,P00269,Avionics,0,0,0.0015147518
2023-W25,P00229,Hydraulics,0,0,0.49419558
2023-W25,P00251,Hydraulics,0,0,0.006644023
2023-W25,P00110,Fasteners,0,0,0.04943076
2023-W25,P00242,Electrical,0,0,0.1561975
2023-W25,P00248,Avionics,0,0,0.003698417
2023-W25,P00138,LandingGear,0,0,0.1780887
2023-W25,P00131,Engine,0,0,0.5552376
2023-W25,P00137,Fasteners,0,0,2.9948473e-05
2023-W25,P00071,Avionics,0,0,0.019091496
2023-W25,P00080,Cabin,0,0,8.018552e-05
2023-W25,P00072,Fasteners,0,0,6.572507e-06
2023-W25,P00031,Engine,0,0,3.9704002e-05
2023-W25,P00147,Hydraulics,0,0,1.4982438e-05
2023-W25,P00148,Fasteners,0,0,0.80237705
2023-W25,P00283,LandingGear,1,1,0.9375431
2023-W25,P00004,Electrical,0,0,0.2932761
2023-W25,P00094,LandingGear,0,0,0.08255859
2023-W25,P00158,Structure,0,0,0.00021655437
2023-W25,P00011,Fasteners,0,0,0.12704994
2023-W25,P00272,Avionics,0,0,2.8229095e-05
2023-W25,P00300,Fasteners,0,0,0.0048945225
2023-W25,P00086,Cabin,0,0,0.0003091278
2023-W25,P00043,Electrical,1,0,0.951277
2023-W25,P00149,Fasteners,0,0,0.0431257
2023-W25,P00005,Cabin,0,0,1.1082804e-05
2023-W25,P00140,Structure,0,0,0.0054147807
2023-W25,P00090,Avionics,0,0,0.17662339
2023-W25,P00154,Avionics,0,0,0.004135119
2023-W25,P00276,Engine,0,0,0.062389027
2023-W25,P00223,Avionics,0,0,0.00011012884
2023-W25,P00267,Cabin,0,0,0.00011858076
2023-W25,P00116,Cabin,0,0,0.00015081944
2023-W25,P00183,Avionics,0,0,0.0094067585
2023-W25,P00207,Fasteners,1,1,0.9581891
2023-W25,P00118,Engine,0,0,0.18790725
2023-W25,P00135,Electrical,0,0,0.25327218
2023-W25,P00216,Avionics,0,0,0.022829
2023-W25,P00205,LandingGear,0,0,0.28874165
2023-W25,P00111,Cabin,0,0,0.0065754126
2023-W25,P00211,Fasteners,0,0,0.2507066
2023-W25,P00108,Cabin,0,0,0.00057278376
2023-W25,P00280,Cabin,0,0,6.9619695e-05
2023-W26,P00229,Hydraulics,0,0,0.36995095
2023-W26,P00048,Fasteners,0,0,9.0111246e-07
2023-W26,P00219,Avionics,0,0,0.00019206006
2023-W26,P00014,Hydraulics,0,0,5.8342426e-05
2023-W26,P00131,Engine,0,0,0.46345153
2023-W26,P00265,Hydraulics,0,0,0.0067832046
2023-W26,P00025,Structure,0,0,0.070675455
2023-W26,P00098,Electrical,0,0,0.05543119
2023-W26,P00008,Avionics,0,0,2.2789474e-05
2023-W26,P00170,Structure,0,0,0.064901516
2023-W26,P00264,Structure,0,0,6.0619586e-06
2023-W26,P00253,Hydraulics,0,0,0.5480635
2023-W26,P00173,Structure,0,0,0.16488701
2023-W26,P00100,Avionics,0,0,1.1697185e-05
2023-W26,P00196,Electrical,0,0,0.001717679
2023-W26,P00141,LandingGear,0,0,0.0002875921
2023-W26,P00023,Structure,0,0,0.029619023
2023-W26,P00207,Fasteners,0,0,0.59141856
2023-W26,P00300,Fasteners,0,0,0.004326177
2023-W26,P00139,Structure,0,0,0.039694186
2023-W26,P00154,Avionics,0,0,0.00073473
2023-W26,P00103,Fasteners,0,0,2.7521226e-05
2023-W26,P00121,Avionics,0,0,0.09398622
2023-W26,P00002,Cabin,0,0,0.0018743407
2023-W26,P00015,Engine,0,0,0.35014537
2023-W26,P00276,Engine,0,0,0.17428641
2023-W26,P00140,Structure,0,0,0.1391775
2023-W26,P00043,Electrical,0,0,0.3024429
2023-W26,P00004,Electrical,0,0,0.2801304
2023-W26,P00220,Electrical,0,0,0.31851602
2023-W26,P00153,Fasteners,0,0,1.6874037e-05
2023-W26,P00287,Cabin,0,0,0.0009523133
2023-W26,P00280,Cabin,0,0,5.3682306e-06
2023-W26,P00118,Engine,0,0,0.08693653
2023-W26,P00076,Structure,0,0,1.9583453e-05
2023-W26,P00032,Electrical,0,0,0.47507763
2023-W26,P00042,Fasteners,0,0,0.00044121064
2023-W26,P00239,Structure,0,0,5.1361476e-06
2023-W26,P00171,Structure,0,0,0.00024155939
2023-W26,P00255,Fasteners,1,1,0.9136773
2023-W26,P00104,Engine,0,0,0.22807245
2023-W26,P00119,Electrical,0,0,0.59449273
2023-W26,P00174,Hydraulics,0,0,0.08631
2023-W26,P00271,Cabin,0,0,4.278723e-06
2023-W26,P00172,Engine,0,0,0.022788456
2023-W26,P00057,Avionics,0,0,8.6245045e-06
2023-W26,P00197,Electrical,0,0,0.6812423
2023-W26,P00079,Electrical,0,0,0.03846434
2023-W26,P00266,Fasteners,0,1,0.8282216
2023-W26,P00080,Cabin,0,0,7.952575e-05
2023-W26,P00169,Structure,0,0,0.00026313495
2023-W26,P00078,Electrical,0,0,0.26161358
2023-W26,P00120,Fasteners,0,0,1.6061947e-05
2023-W26,P00013,Avionics,0,0,0.36538294
2023-W26,P00132,Fasteners,0,0,0.19741122
2023-W26,P00152,Electrical,0,0,0.010382272
2023-W26,P00001,Electrical,0,0,0.25561264
2023-W26,P00245,LandingGear,0,0,0.00032335665
2023-W26,P00024,Fasteners,0,0,0.104764044
2023-W26,P00296,Fasteners,0,1,0.81324893
2023-W26,P00291,Hydraulics,0,0,0.00011456145
2023-W26,P00055,Structure,0,0,0.5947482
2023-W26,P00246,LandingGear,0,0,0.0018552939
2023-W26,P00193,Electrical,0,0,0.8486564
2023-W26,P00218,Cabin,0,0,7.492029e-06
2023-W26,P00194,Structure,0,0,8.007487e-05
2023-W26,P00270,Electrical,0,0,8.7269174e-05
2023-W26,P00195,LandingGear,0,0,0.14196195
2023-W26,P00045,Fasteners,0,0,0.20507212
2023-W26,P00039,LandingGear,0,0,0.16978541
2023-W26,P00155,Avionics,0,0,0.0009896439
2023-W26,P00077,Fasteners,0,0,0.0029717193
2023-W26,P00066,Fasteners,0,0,0.38046932
2023-W26,P00175,Cabin,0,0,4.399422e-05
2023-W26,P00067,LandingGear,0,0,0.25216013
2023-W26,P00254,Hydraulics,0,0,0.2418061
2023-W26,P00049,Fasteners,0,0,0.06327297
2023-W26,P00033,Hydraulics,0,0,0.0010940754
2023-W26,P00235,Engine,0,0,0.48105
2023-W26,P00221,Electrical,0,0,0.66188544
2023-W26,P00228,Fasteners,0,0,0.0013755622
2023-W26,P00038,Fasteners,0,0,0.013343461
2023-W26,P00168,Engine,0,0,0.06650565
2023-W26,P00099,Engine,0,0,0.012333045
2023-W26,P00101,Cabin,0,0,2.832034e-05
2023-W26,P00026,Fasteners,0,0,0.009592862
2023-W26,P00292,Engine,0,0,0.054575335
2023-W26,P00102,Electrical,0,0,0.53203726
2023-W26,P00208,Hydraulics,0,0,0.16471978
2023-W26,P00105,Structure,0,0,0.3888277
2023-W26,P00181,Structure,0,0,9.9762554e-05
2023-W26,P00163,Avionics,0,0,2.278589e-05
2023-W26,P00215,Fasteners,0,0,7.77965e-06
2023-W26,P00040,Structure,0,0,9.634809e-06
2023-W26,P00201,Cabin,0,0,3.376423e-05
2023-W26,P00092,Avionics,0,0,0.00019859488
2023-W26,P00115,Cabin,0,0,5.6087647e-05
2023-W26,P00205,LandingGear,0,0,0.0313862
2023-W26,P00148,Fasteners,0,0,0.5880682
2023-W26,P00211,Fasteners,0,0,0.12224925
2023-W26,P00072,Fasteners,0,0,6.587593e-06
2023-W26,P00188,Fasteners,0,0,0.20203397
2023-W26,P00009,Structure,0,0,0.3857676
2023-W26,P00233,Cabin,0,0,2.4797873e-06
2023-W26,P00125,Avionics,0,0,0.19306548
2023-W26,P00279,Fasteners,0,0,0.05476009
2023-W26,P00085,Cabin,0,0,0.0002262203
2023-W26,P00137,Fasteners,0,0,6.409043e-06
2023-W26,P00020,Hydraulics,0,0,0.058807615
2023-W26,P00158,Structure,0,0,1.757158e-05
2023-W26,P00274,Avionics,0,0,0.0020530752
2023-W26,P00110,Fasteners,0,0,0.2549731
2023-W26,P00295,Structure,0,0,0.008792575
2023-W26,P00037,Electrical,0,0,0.113802746
2023-W26,P00259,Fasteners,0,0,0.0026385076
2023-W26,P00278,Fasteners,0,0,0.17821878
2023-W26,P00135,Electrical,0,0,0.53029746
2023-W26,P00224,Fasteners,0,0,0.49409857
2023-W26,P00268,Cabin,0,0,2.0798712e-05
2023-W26,P00250,Structure,0,0,0.37780464
2023-W26,P00286,Electrical,0,0,0.35652784
2023-W26,P00069,Avionics,0,0,0.103067465
2023-W26,P00031,Engine,0,0,4.0512703e-05
2023-W26,P00267,Cabin,0,0,1.4689055e-05
2023-W26,P00149,Fasteners,0,0,0.0062960833
2023-W26,P00005,Cabin,0,0,6.90794e-05
2023-W26,P00064,Structure,0,0,0.33581626
2023-W26,P00223,Avionics,0,0,0.00045470608
2023-W26,P00021,Hydraulics,0,0,0.06796038
2023-W26,P00258,LandingGear,1,1,0.91698366
2023-W26,P00046,Avionics,0,0,5.068643e-06
2023-W26,P00084,Avionics,0,0,2.700809e-05
2023-W26,P00157,LandingGear,0,0,0.5729968
2023-W26,P00200,Hydraulics,0,0,0.23371679
2023-W26,P00124,Electrical,1,1,0.91419595
2023-W26,P00028,Engine,0,0,0.6509777
2023-W26,P00164,Engine,0,0,3.9354204e-06
2023-W26,P00053,Engine,0,0,0.001203188
2023-W26,P00189,Fasteners,0,0,0.00015905107
2023-W26,P00180,LandingGear,0,0,0.33493575
2023-W26,P00050,Structure,0,0,0.34102434
2023-W26,P00035,Hydraulics,0,0,0.37893754
2023-W26,P00073,Avionics,0,0,0.12625709
2023-W26,P00236,Hydraulics,0,0,0.17232123
2023-W26,P00093,Engine,0,0,0.21330424
2023-W26,P00129,Hydraulics,0,0,1.8028148e-05
2023-W26,P00231,Cabin,0,0,0.00010036034
2023-W26,P00142,LandingGear,0,0,0.47910208
2023-W26,P00262,Structure,0,0,0.034642152
2023-W26,P00044,Hydraulics,0,0,0.281526
2023-W26,P00017,Cabin,0,0,0.03827571
2023-W26,P00060,Cabin,0,0,6.777995e-05
2023-W26,P00144,Fasteners,0,0,0.010441193
2023-W26,P00283,LandingGear,0,0,0.31393367
2023-W26,P00063,Avionics,0,0,0.040460337
2023-W26,P00182,Engine,0,0,2.1812772e-05
2023-W26,P00126,Electrical,0,0,4.7894333e-05
2023-W26,P00204,Fasteners,0,0,0.006958999
2023-W26,P00089,Cabin,0,0,0.00030290842
2023-W26,P00159,Structure,0,0,0.0015713067
2023-W26,P00237,Structure,0,0,0.12220872
2023-W26,P00018,Cabin,0,0,5.0862905e-05
2023-W26,P00232,Engine,0,0,0.0030083435
2023-W26,P00006,Cabin,0,0,1.5326852e-05
2023-W26,P00184,Avionics,0,0,7.741103e-05
2023-W26,P00112,Hydraulics,0,0,2.3741844e-05
2023-W26,P00041,Fasteners,0,0,0.34888646
2023-W26,P00019,Fasteners,0,0,0.014789743
2023-W26,P00225,LandingGear,0,0,0.18342404
2023-W26,P00186,Fasteners,0,0,7.4000556e-05
2023-W26,P00213,Avionics,0,0,0.17103918
2023-W26,P00113,Engine,0,0,0.040892594
2023-W26,P00127,Structure,0,0,9.253531e-06
2023-W26,P00062,Electrical,0,0,0.6661521
2023-W26,P00070,Electrical,0,0,0.02180781
2023-W26,P00273,Fasteners,0,0,0.010197612
2023-W26,P00160,Hydraulics,0,0,0.13128403
2023-W26,P00146,Electrical,1,0,0.9069638
2023-W26,P00298,Avionics,0,0,4.0021278e-06
2023-W26,P00051,LandingGear,0,0,0.46535933
2023-W26,P00185,Hydraulics,0,1,0.80754477
2023-W26,P00030,Hydraulics,0,0,0.00020929257
2023-W26,P00136,LandingGear,0,0,0.21660945
2023-W26,P00036,Structure,0,0,0.00013495158
2023-W26,P00088,Structure,0,0,0.18302038
2023-W26,P00212,Fasteners,0,0,1.1232076e-05
2023-W26,P00003,Avionics,0,0,2.5263675e-05
2023-W26,P00289,Structure,0,0,0.0088661285
2023-W26,P00249,Hydraulics,0,0,0.6806577
2023-W26,P00162,LandingGear,0,0,0.008093784
2023-W26,P00091,Electrical,0,0,8.5332016e-05
2023-W26,P00281,Fasteners,0,0,0.00022852019
2023-W26,P00202,Engine,0,0,0.0011023023
2023-W26,P00052,Electrical,0,0,0.257384
2023-W26,P00128,Fasteners,0,0,1.5017185e-05
2023-W26,P00061,Structure,0,0,1.4910088e-05
2023-W26,P00226,Hydraulics,0,0,0.06354689
2023-W26,P00090,Avionics,0,0,0.2675885
2023-W26,P00241,Engine,0,0,0.1995802
2023-W26,P00011,Fasteners,0,0,0.01570348
2023-W26,P00086,Cabin,0,0,0.00010981193
2023-W26,P00269,Avionics,0,0,0.00010383491
2023-W26,P00183,Avionics,0,0,0.0015485281
2023-W26,P00111,Cabin,0,0,0.00014640811
2023-W26,P00147,Hydraulics,0,0,5.4476484e-05
2023-W26,P00187,Structure,0,0,0.276905
2023-W26,P00114,LandingGear,0,0,0.42007175
2023-W26,P00071,Avionics,0,0,0.005821281
2023-W26,P00214,Fasteners,0,1,0.8398273
2023-W26,P00248,Avionics,0,0,0.0010519009
2023-W26,P00242,Electrical,0,0,0.4240524
2023-W26,P00145,Hydraulics,0,0,0.1611378
2023-W26,P00029,Structure,0,0,0.44729692
2023-W26,P00161,Engine,0,0,0.12803887
2023-W26,P00261,Electrical,0,0,0.22243215
2023-W26,P00260,Hydraulics,0,0,6.145145e-05
2023-W26,P00087,Fasteners,0,0,0.20563103
2023-W26,P00294,Cabin,0,0,4.260014e-06
2023-W26,P00203,Fasteners,0,0,3.6017739e-06
2023-W26,P00272,Avionics,0,0,4.3414384e-06
2023-W26,P00109,Engine,0,0,0.00020521438
2023-W26,P00285,Fasteners,0,0,0.0013097529
2023-W26,P00166,Engine,0,0,0.6766192
2023-W26,P00167,Avionics,0,0,2.6181428e-05
2023-W26,P00247,Electrical,0,0,0.37792733
2023-W26,P00263,Structure,0,0,0.0006274975
2023-W26,P00143,Avionics,0,0,0.005101459
2023-W26,P00257,Cabin,0,0,2.053924e-05
2023-W26,P00230,Avionics,0,0,1.09866105e-05
2023-W26,P00010,Electrical,0,0,0.03349302
2023-W26,P00199,Cabin,0,0,1.8261396e-06
2023-W26,P00122,Fasteners,0,0,0.20459181
2023-W26,P00234,Electrical,0,0,0.47045174
2023-W26,P00178,Fasteners,0,0,6.5730715e-06
2023-W26,P00284,Fasteners,0,0,2.890135e-05
2023-W26,P00065,Fasteners,0,0,0.005560282
2023-W26,P00034,Fasteners,0,0,0.00013618429
2023-W26,P00123,Cabin,0,0,0.000107489286
2023-W26,P00107,Engine,0,0,0.055169888
2023-W26,P00117,Engine,0,0,0.04051338
2023-W26,P00047,Avionics,0,0,0.10648857
2023-W26,P00206,Fasteners,0,0,0.50662863
2023-W26,P00290,LandingGear,0,0,0.00015053755
2023-W26,P00058,Hydraulics,0,0,0.0011074275
2023-W26,P00056,Cabin,0,0,0.00024368412
2023-W26,P00134,Hydraulics,0,0,0.04342341
2023-W26,P00297,LandingGear,0,0,3.4468287e-06
2023-W26,P00075,Engine,0,0,0.1650748
2023-W26,P00217,Fasteners,0,0,0.00039727747
2023-W26,P00054,Fasteners,0,0,0.027045734
2023-W26,P00238,Cabin,0,0,6.9533053e-06
2023-W26,P00130,Structure,0,0,0.1194617
2023-W26,P00068,LandingGear,0,0,0.66228
2023-W26,P00299,Fasteners,0,0,0.00012717357
2023-W26,P00022,Hydraulics,0,0,0.014773257
2023-W26,P00177,Avionics,0,0,0.5735447
2023-W26,P00191,LandingGear,0,0,1.6994545e-05
2023-W26,P00156,Cabin,0,0,0.00039826738
2023-W26,P00106,Avionics,0,0,0.12999949
2023-W26,P00094,LandingGear,0,0,0.1351078
2023-W26,P00027,Avionics,0,0,0.00012718557
2023-W26,P00082,Electrical,0,0,0.008564386
2023-W26,P00275,Engine,0,0,0.012188242
2023-W26,P00288,Electrical,0,0,0.10628641
2023-W26,P00150,Fasteners,0,0,0.089015946
2023-W26,P00222,Fasteners,0,0,2.5073627e-05
2023-W26,P00282,Electrical,0,0,0.2594942
2023-W26,P00096,Engine,0,0,0.00073628925
2023-W26,P00240,Electrical,0,0,0.00031614472
2023-W26,P00095,Engine,0,0,1.197455e-05
2023-W26,P00016,LandingGear,0,0,0.6615677
2023-W26,P00176,Fasteners,0,0,0.00016620495
2023-W26,P00256,Fasteners,0,0,1.8282904e-05
2023-W26,P00277,Electrical,0,0,2.5370122e-05
2023-W26,P00133,Electrical,0,0,0.35106435
2023-W26,P00116,Cabin,0,0,4.7212893e-06
2023-W26,P00138,LandingGear,0,0,0.18529592
2023-W26,P00151,Hydraulics,0,0,0.00011004118
2023-W26,P00293,Hydraulics,0,0,0.04540817
2023-W26,P00165,Electrical,0,0,0.7681905
2023-W26,P00108,Cabin,0,0,0.0002646526
2023-W26,P00179,Electrical,1,1,0.96628076
2023-W26,P00243,LandingGear,0,0,0.32842654
2023-W26,P00012,Engine,0,0,0.018550271
2023-W26,P00190,Structure,0,0,0.30047292
2023-W26,P00192,Structure,0,0,0.08358948
2023-W26,P00007,Fasteners,0,0,4.8715698e-05
2023-W26,P00251,Hydraulics,0,0,0.00025461454
2023-W26,P00244,Hydraulics,0,0,0.15778781
2023-W26,P00074,Electrical,0,0,0.603767
2023-W26,P00209,Avionics,0,0,3.053401e-05
2023-W26,P00227,LandingGear,0,0,0.009249738
2023-W26,P00216,Avionics,0,0,0.17416489
2023-W26,P00198,LandingGear,0,0,0.03243707
2023-W26,P00252,Engine,0,0,0.36927494
2023-W26,P00081,Electrical,0,0,0.52094954
2023-W26,P00097,Hydraulics,0,0,0.00046748618
2023-W26,P00083,Fasteners,0,0,0.0012280839
2023-W26,P00210,Engine,0,0,0.3261548
2023-W26,P00059,Cabin,0,0,0.00011655445
2023-W27,P00119,Electrical,0,0,0.60492396
2023-W27,P00248,Avionics,0,0,0.00021437283
2023-W27,P00155,Avionics,0,0,0.00077271083
2023-W27,P00288,Electrical,1,1,0.95515686
2023-W27,P00030,Hydraulics,0,0,0.00014681618
2023-W27,P00265,Hydraulics,0,0,0.0764201
2023-W27,P00014,Hydraulics,0,0,0.00059243495
2023-W27,P00269,Avionics,0,0,0.00010864808
2023-W27,P00105,Structure,1,0,0.96402097
2023-W27,P00054,Fasteners,0,0,0.0009216589
2023-W27,P00136,LandingGear,0,0,0.045235287
2023-W27,P00252,Engine,0,0,0.6001658
2023-W27,P00051,LandingGear,0,0,0.06370767
2023-W27,P00071,Avionics,0,0,0.053072717
2023-W27,P00106,Avionics,0,0,0.104768716
2023-W27,P00111,Cabin,0,0,0.00035145014
2023-W27,P00049,Fasteners,0,0,0.00779844
2023-W27,P00284,Fasteners,0,0,7.1920666e-05
2023-W27,P00114,LandingGear,0,0,0.4813173
2023-W27,P00102,Electrical,0,0,0.6928771
2023-W27,P00298,Avionics,0,0,5.454385e-05
