url,source,publish_date_parsed,title,cleaned_content,label,label_notes,label_status,disruption_type
https://www.supplychainbrain.com/blogs/1-think-tank/post/21426-faa-needs-to-stop-droning-on-about-uavs,supplychainbrain.com,2015-05-11,"Think Tank
 RSS","In March, FAA issued an ""experimental ruling"" which allows Amazon to conduct outdoor testing of delivery drones, or unmanned aerial vehicles (UAVs), for the company's planned Prime Air service. Prior to that decision, Amazon couldn't even make a demonstration video in the U.S. It got so frustrated with FAA's stance on the issue that it threatened to move basic research and development of drone technology outside the country. FAA has been grappling with the drone issue for the last several years, prodded by growing interest in the craft for such purposes as surveying, photography, security, disaster response and, of course, delivery of packages. In February of this year, the agency issued its long-awaited guidelines on the operation of drones, or what it calls ""small unmanned aircraft systems (UASs)."" The move brought a measure of clarity to the issue, which has been clouded by the distinction between drones for commercial use and those operated by hobbyists. Still, FAA's proposed rules disappointed the commercial sector on some key points. Chief among them was the agency’s insistence on maintaining ""visual line of sight"" between the drone and its operator or observer. That restriction pretty much rules out the use of drones as envisioned by Amazon or its counterparts, who want to be able to fly packages to customers over routes that might stretch for miles. In addition, the drones would be limited to daylight operating hours and a maximum altitude of 500 feet, and operators would have to obtain a certificate for flying small unmanned aircraft. Sen. Cory Booker (D-N.J.) responded to FAA's ruling on Amazon by promising to introduce legislation that would allow for expanded use of drones in such operations as surveying and crop mapping. The bill reportedly has already received significant support within Congress – pushed, perhaps, by business's growing impatience over FAA’s failure to take a more enlightened view of commercial drones. They might also be concerned that the U.S. could fall behind in the development of drone technology – a sensitivity upon which Amazon was surely playing, when it threatened to shift R&D abroad. The company's initial demonstration flights were said to have taken place in Canada. In addition, U.K.-based researchers were planning to deploy drones for studying the Amazon forests of Brazil (that's the tribe, not the e-commerce behemoth). When it comes to peaceful use of the technology, drones could prove valuable for much more than delivering packages to a consumer's doorstep. They could be invaluable tools for exploring disaster sites that are too dangerous for humans to enter. They could detect environmental trends and damage in remote areas. They could even participate in rescue operations – imagine a drone dropping a life preserver to a drowning swimmer, while he or she awaits rescue by a lifeguard or human-piloted craft. Microdesk, Inc., a design consulting firm specializing in architecture, engineering and construction (AEC), sees drones as playing an important role in that sector. Other important applications, it says, include real estate and parcel delivery. But it’s that last category that has received the most public attention of late, driven by the apparent desire of Amazon chief executive officer Jeff Bezos to rule the world of commerce (if not the world, period). Peter Marchese, senior consultant with Microdesk, views FAA's proposed requirement for line-of-sight control of drones as a major obstacle to the technology's progress. It's just not feasible for an Amazon or other commercial operator to have people on that ground for that purpose, he says. ""They're not going to have somebody manning [a drone] every single time. At least I don't see that in the long term."" FAA appears worried that the current state of drone technology doesn't guarantee absolute safety without that level of strict control by the operator. Marchese likens the issue to the nascent development of driverless vehicles, which in their early stages might require a dedicated lane for operation. In fact, the two innovations are likely to depend on the same kind of object-sensing capability in order to function properly. At the very least, says Marchese, the FAA’s latest ruling ""is now allowing people to start doing things."" That’s better than the agency's previous stance against the use of virtually any kind of unmanned aerial craft that doesn't fall under the category of model airplane. An obvious irony is that the U.S. military harbors no doubts about the efficacy of today's drones – even if the craft are far from accurate in their pinpointing of hostile targets. The U.S. Army is even incorporating the technology into full-sized helicopters. Future drones are likely to take many forms. Google is testing an unmanned, fixed-wing plane that is equipped with rotors for vertical takeoff and landing. The craft is said to be more like a driverless highway vehicle than one of the small, robotic drones that Amazon is developing. One can argue over the practicality of drones in many environments, and whether the expense of building and maintaining them can ever be recaptured through delivery fees. Even Amazon admits that it will be years before drones are as ubiquitous as earthbound delivery vehicles. Others doubt whether that future will ever arrive. Still, that's no excuse for regulatory foot-dragging. While it's essential to ensure the safety of the nation's air traffic, FAA needs to step up the pace of considering the technology and its real-world application. The ultimate judges as to the suitability of drones for commercial use should be economics and the customer, not government bureaucracy.",1,Q2=N: forecast/warning (n_forecast=3),ai_rule_based_v3,GENERAL_DISRUPTION
https://www.supplychainbrain.com/articles/21432-dhl-deploys-helicopters-for-deliveries-in-downtown-chicago,supplychainbrain.com,2015-05-11,DHL Deploys Helicopters for Deliveries in Downtown Chicago,"The new service provides early-morning delivery for area financial and legal firms requiring urgent document receipt, the company said. Mike Parra, chief executive officer of DHL Express U.S., said the company has received ""tremendous"" customer feedback on its helicopter services in New York and Los Angeles. International shipments destined for Chicago enter the U.S. for processing at the DHL Americas Hub in Cincinnati, OH before connecting to a flight bound for Chicago's O'Hare International Airport. Shipments are then separated, loaded into the DHL helicopter and transported to the new Vertiport Chicago facility in the Illinois Medical District. From there, a DHL courier meets the helicopter and provides the final-mile delivery. Operated for DHL by Helimotion of Joliet, Ill., the helicopter is a Bell 206B3 Jet Ranger.",0,"Stage0: positive business news, no disruption",ai_rule_based_v3,GENERAL_DISRUPTION
https://www.supplychainbrain.com/articles/21440-retail-imports-return-to-normal-after-surge-to-clear-backlog,supplychainbrain.com,2015-05-12,Retail Imports Return to Normal After Surge to Clear Backlog,"""Dockworkers and management made a massive push to clear the backlog of cargo over the past several weeks, and West Coast ports are getting back to normal despite concerns such as the Teamster picketing seen in Los Angeles and Long Beach earlier this month,"" says Jonathan Gold, NRF vice president for supply chain and customs policy. ""We hope to see this month's ratification vote go smoothly and then settle into a long period of efficient, dependable operations before we have to think about contract talks again. But there are still plenty of other issues impacting congestion that the ports need to work through."" The Pacific Maritime Association and the International Longshore and Warehouse Union tentatively agreed on a five-year contract in February. While ILWU leadership has recommended that members vote for ratification, votes won't be counted until May 22. The lack of a contract and operational issues led to crisis-level congestion at West Coast ports after the previous agreement expired last July. Ports covered by Global Port Tracker handled a record-high 1.73 million twenty-foot equivalent units in March, the latest month for which after-the-fact numbers are available. Driven up by a sudden surge of backlogged cargo from vessels that were sitting at anchor waiting to be discharged after the labor dispute ended, the number was up 44.9 percent from February and 33.1 percent from March 2014. One TEU is one 20-foot-long cargo container or its equivalent. April was estimated at 1.55 million TEU, up 8.1 percent from 2014. May is forecast at 1.56 million TEU, up 5.4 percent; June at 1.53 million TEU, up 3.7 percent; July at 1.57 million TEU, up 5.1 percent; August at 1.58 million TEU, up 3.9 percent, and September at 1.6 million TEU, up 1.1 percent. The first half of 2015 is forecast at 8.8 million TEU, an increase of 6 percent over the same period last year. Hackett Associates founder Ben Hackett says the strong increases in volume are coming as ship owners are launching an excessive number of large new vessels that could lead to a price war on shipping rates. ""This upsets the supply/demand balance,"" Hackett says. ""There is not enough demand to justify this level of capacity increase. Expect rates on both coastal services to fall to all-time lows."" Global Port Tracker, which is produced for NRF by the consulting firm Hackett Associates, covers the U.S. ports of Los Angeles/Long Beach, Oakland, Seattle and Tacoma on the West Coast; New York/New Jersey, Hampton Roads, Charleston, Savannah, Port Everglades and Miami on the East Coast; and Houston on the Gulf Coast.",1,Q2=N: forecast/warning (n_forecast=4),ai_rule_based_v3,GENERAL_DISRUPTION
https://www.supplychainbrain.com/articles/21441-why-is-air-cargo-world-taking-so-long-to-adopt-electronic-air-waybills-across-the-industry,supplychainbrain.com,2015-05-12,Why Is Air Cargo World Taking So Long to Adopt Electronic Air Waybills Across the Industry,"This may seem like major progress, but, in reality, the goal posts have been moved several times on this glacially paced issue. ""The most important cargo event of the year"" in 2005 was IATA's e-freight conference, dedicated to implementing ""simpler, electronic, paper-free air cargo shipping worldwide by 2010."" Then, it was changed to ""100 percent e-AWBs"" by the end of 2014. The latest-dated target now is 80 percent e-AWB penetration by the end of 2016 – a more realistic, if disappointing, aim. Most supply chain service providers agree that paperwork is a hassle, especially with time-sensitive shipments on the line. The e-AWB, which can keep closer tabs on each shipment, increase productivity and eliminate costs of producing up to 40 separate paper documents for every transaction, seems like it would be a slam-dunk proposition. So why is it taking so long to adopt e-AWBs industrywide?",0,Q1=N: no disruption signal,ai_rule_based_v3,GENERAL_DISRUPTION
https://joc.com/article/weak-freight-forwarding-business-hits-deutsche-post-dhl-profit-5237495,joc.com,2015-05-12,Weak freight forwarding business hits Deutsche Post DHL profit,"LONDON — Deutsche Post DHL said it is reviewing the restructuring of its freight forwarding business, which it blamed for a dip in first-quarter profit. The global mail and logistics giant’s earnings before interest and tax slipped to 720 million euros ($809 million) from 727 million euros in the first three months of 2014 on revenue up 8.8 percent at 14.8 billion euros compared with 13.6 billion euros in the same period last year. “We saw a moderate start to the year, as we expected,” said Frank Appel, the German company’s chief executive. The freight forwarding unit’s profit slumped to 17 million euros from 49 million euros because of restructuring costs and continued margin pressure even as revenue grew 7.6 percent to 3.79 billion euros. Ocean container traffic grew 2.3 percent to 704,000 20-foot-equivalent units, boosting revenue 12.2 percent to 940 million euros. Air freight volume edged 0.3 percent higher at 935,000 metric tons, driving revenue 11.9 percent higher at 1.3 billion euros. Appel assumed responsibility for the freight forwarding unit in April following the resignation of its CEO Roger Cook for personal reasons. “The weak performance of the global freight forwarding business unit requires a review of the transformation court by the new management,” the company said. The results of the review will determine the company’s further approach, Deutsche Post said. “We will take time out to see if we can reduce the complexities before we decide on the further roll-out,” Chief Financial Officer Larry Rosen said. The restructuring of the freight forwarding division last year forced Deutsche Post to abandon its original earnings forecast for 2015. The express unit continued to dominate the group’s performance, with operating profit surging by a fifth to 332 million euros from 276 million euros on a 12.5 percent rise in revenue to 3.2 billion euros. Supply chain profit declined to 53 million euros from 85 million euros, largely because of one-off costs, and revenue grew 12.4 percent to 3.9 billion euros. The mail, e-commerce and parcel unit’s profit crept 0.8 percent higher to 399 million euros on a 3.6 percent rise in revenue to 4.1 billion euros. The group said it expects to hit its target of an operating profit of between 3.05 billion euros and 3.2 billion euros in 2015.",0,"Stage0: positive business news, no disruption",ai_rule_based_v3,SUPPLIER_FINANCIAL
https://www.supplychainbrain.com/articles/21444-labelmaster-partners-with-american-coatings-association-on-hazmat-labels,supplychainbrain.com,2015-05-12,Labelmaster Partners with American Coatings Association on HazMat Labels,"They can help users to comply with the U.S. Occupational Safety and Health Administration's revised Hazard Communication Standard (HCS) for workplace labeling. The new labels feature an easy-to-understand rating system, providing safety professionals and other employees with ""quick-glance"" information as to whether a chemical might be hazardous, and how severe a risk has been evaluated for it, Labelmaster said. The labels communicate in-plant hazard information through the use of colors, numbers, letters of the alphabet and symbols of types of personal protective equipment. Labelmaster's full line of HMIS labels includes a complete system for use in domestic and international locations.",1,Q2=N: forecast/warning (n_forecast=1),ai_rule_based_v3,GENERAL_DISRUPTION
https://www.supplychainbrain.com/articles/21449-goods-to-person-automation-the-basics,supplychainbrain.com,2015-05-13,Goods-to-Person Automation: The Basics,"Goods-to-person automation is ""the act of bringing product to the operators, rather than having then travel out into the [warehouse] aisles,"" Dickinson says. The setup is far more efficient than traditional setups and avoids mis-picking, he adds. Goods to person can support the picking of 500 to 600 lines per hour, versus 60 to 100 lines with conventional systems, Dickinson says. It eliminates the need to travel up and down aisles, and lets the picker remain at a workstation and specify picking quantities. ""The system allows for true batch pick and much more efficient procedures."" E-commerce is an area that is especially ripe for the application of goods-to-person automation. Typically, it involves a much wider range of products to be fulfilled than traditional retail operations. Warehouses can utilize the technique to handle seasonal volume peaks, a common problem in retailing. ""Automation can rationalize that much more,"" says Dickinson. He also describes the benefits of a matrix approach to e-commerce fulfillment. It utilizes multiple methods of handling inventory, including pallets, totes and trays. There's no need for SKU slotting or worrying about an ""ABC"" configuration of distinguishing among fast and slow movers. ""The matrix solution,"" he says, ""is really taking off in the e-commerce world."" Dickinson doesn't believe technology will advance to the point where U.S. warehouses become totally automated, without the need for human workers, in the near future. That has been the model for some facilities in Europe. ""We're not going to get away from people,"" he says, ""but we will see more effective uses of those people."" To view the video in its entirety, click here",0,Q1=N: no disruption signal,ai_rule_based_v3,GENERAL_DISRUPTION
https://www.supplychainbrain.com/articles/21450-your-next-perfect-employee-or-job-is-waiting-48,supplychainbrain.com,2015-05-13,Your Next Perfect Employee or Job Is Waiting,"> Bringing Qualified Candidates to Employers > Providing access to the most plentiful selection of jobs in the industry for Job Seekers. Visit our Job Board and take advantage of your unique SupplyChainBrain connection! JOB SEEKERS: Your Perfect Job Is Waiting… Global Director of Business Development Marion, IA http://bit.ly/1JwJ8pG Senior Manager, Process Improvement Aurora, CO http://bit.ly/1ch0uvW Director of Sales - Labor Outsourcing Augusta, GA http://bit.ly/1F4zRFI VP, Supply Chain Consulting Business Development Cleveland, OH http://bit.ly/1ALCTJP KPO Southeast, PA http://bit.ly/1zS1Rw9 SupplyChainBrain.com members receive a 10 percent discount on the first purchase of job posting packages. To get started, call 1.877.562.7678. Mention code JIL4SCB.",0,"Stage0: positive business news, no disruption",ai_rule_based_v3,GENERAL_DISRUPTION
https://joc.com/article/damco-narrows-loss-but-cant-stop-slide-in-market-share-5237446,joc.com,2015-05-13,Damco narrows loss but can’t stop slide in market share,"LONDON — Damco’s reduced first-quarter loss came at a price as the Maersk Group’s freight forwarding and logistics unit ceded more market share to its rivals.The loss narrowed to $9 million from $10 million in the first three months of 2014 as revenue shrank 9 percent year-over-year to $683 million largely because of exchange rate movements.Damco “is on the same level as last year,” Maersk CEO Nils Andersen said as he announced that the Danish shipping and energy group’s first-quarter net profit grew to $1.6 billion from $1.2 billion, helped by a share sale and a sharply lower tax bill.Damco remained the group’s worst performing business, with the rate of return on invested capital deteriorating to a negative 11.2 percent in the quarter from 9.3 percent a year ago while the group’s overall figure improved to 13.8 percent from 10 percent. The company’s loss of market share accelerated in the quarter, with ocean freight volume dipping by 2 percent and air freight traffic collapsing by 19 percent. The supply chain management business bucked the trend with volumes rising 6 percent. Damco’s ocean and air cargo figures are in sharp contrast to its leading rivals who increased their volumes in the first quarter. Panalpina’s ocean traffic grew 5.1 percent, and air freight traffic edged 0.6 percent higher. Kuehne + Nagel’s ocean traffic shrank by 0.7 percent as it put profit ahead of volume and air freight traffic grew 6 percent. Deutsche Post DHL increased ocean shipments by 2.3 percent and air cargo, 2.3 percent. Ceva’s ocean and air traffic grew 5 percent and 5.2 percent, respectively.Damco’s negative figures followed a 6 percent drop in ocean traffic in 2014, when the market grew by around 4 to 5 percent, and a 16 percent dive in air freight in a market that expanded by 3 to 4 percent.Andersen said Damco expects to make progress in cutting costs through the rest of the year, but it also needs to increase volumes.The focus in 2015 will remain on driving commercial competitiveness and capturing targeted productivity improvements “through a number of ongoing select initiatives,” the company said.A return to profit likely would place Damco among Maersk’s potential divestments as it focuses on four core businesses — container shipping, port terminals, oil production and exploration and drilling — according to industry analysts.",0,"Stage0: positive business news, no disruption",ai_rule_based_v3,PORT_CONGESTION
https://www.supplychainbrain.com/articles/21453-sps-commerce-debuts-commerce-platform-for-omnichannel,supplychainbrain.com,2015-05-13,SPS Commerce Debuts Commerce Platform for Omnichannel,"The technology was designed to support the needs of retailers, suppliers and third-party logistics providers in the omnichannel era, the vendor said. The retail integration platform is aimed at speeding up the pace at which consultants, independent software vendors and value-added resellers can build and certify tools for the SPS retail network. Recent examples include Bristlecone for Oracle, business system integrators for multiple enterprise resource planning (ERP) applications, the Cadence warehouse-management system of Cadre Technologies, Capgemini and Inspirage for Oracle, Decision Resources for Infor Syteline, eBridge for Sage 300, Propelware for Fishbowl, Quickbooks and Sage 50, and zedSuite for SAP Business One. The SPS Commerce Platform offers four key capabilities for omnichannel retail: analytics, assortment, fulfillment and sourcing, as well as applications from a community of more than 400 partners.",0,Q1=N: no disruption signal,ai_rule_based_v3,GENERAL_DISRUPTION
https://joc.com/article/blue-darts-earnings-relatively-flat-for-just-ended-fiscal-year-5237349,joc.com,2015-05-14,Blue Dart’s earnings relatively flat for just-ended fiscal year,"Blue Dart Express, India’s leading air express and logistics services provider, reported its net earnings in fiscal year 2014-15, which ended March 31, remained relatively flat compared to the profit in the previous year, despite significant revenue growth. Fiscal 2014-15 net profit was Rs. 126.84 crore (about $20 million), up from Rs. 124.4 crore ($19.5 million), Blue Dart said in a filing to the Bombay Stock Exchange. The company said its income from operations soared 17.3 percent year-over-year in fiscal 2014-15 to $356.15 million on a consolidated basis. “The macroeconomic situation in the last two to three years has not been encouraging to support growth. Despite an adverse external situation and challenges, the company has been able to deliver a reasonable performance, aided by our clear focus on the e-commerce vertical, although the core verticals have not shown much traction,” said Anil Khanna, managing director, in a written statement. Operating expenses for the full year totaled $328 million, up 16.7 percent from $281 million, the company said. In the last quarter, from January to March, the company made a net profit of $5.5 million, up 13 percent year-over-year from $4.8 million. Quarterly revenue increased 13.5 percent to $90 million. “We all have to work as one team to increase revenue, reduce cost and improve efficiency, productivity and service quality. We are an insanely customer centric and highly people focused company,” Khanna said. Blue Dart, part of the Deutsche Post DHL Group, currently has a fleet of five Boeing freighters, and covers nearly 34,500 locations in India. The company has warehouses at 72 locations across the country, as well as bonded warehouses at Ahmedabad, Bangalore, Chennai, Delhi, Mumbai, Kolkata and Hyderabad.",0,"Stage0: positive business news, no disruption",ai_rule_based_v3,GENERAL_DISRUPTION
https://joc.com/article/more-advanced-software-needed-to-meet-new-logistics-challenges-5237415,joc.com,2015-05-14,More advanced software needed to meet new logistics challenges,"Mitch Weseley addresses the ALK Transportation Technology Summit. Photo courtesy ALK Technologies. Technology has evolved rapidly since 2000, the year Ericsson introduced the first recognizable smart phone, but Mitch Weseley says the systems used to ship goods around the globe haven’t kept pace. Many shippers, the logistics software pioneer says, still use transportation management systems designed when Windows 98 was new. Those aging TMS systems weren’t built to handle this decade’s logistics challenges, Weseley, CEO of software company 3GTMS, said at the ALK Transportation Technology Summit in Princeton, New Jersey, last week. “We’re looking at issues that we really didn’t look at 15 years ago,” he said. He cited the growth of multimodal transportation, the blurring of asset- and non-asset-based distribution networks, increasingly complex domestic as well as international shipments and the relentless drive to cut costs. “On the shipper side, we see people moving more and more to complex routing, more interest in being creative,” Weseley said. “We’re doing much more complicated domestic moves. Domestic fulfillment is much more complicated today than 15 years ago.” At that time, Weseley was CEO of Global Logistics Technologies, or G-Log, which he founded in 1999. Second-generation TMS systems, such as G-Log’s Global Command and Control Center, “were great for solving the problems of the time, but the problems are different today,” Weseley told technology specialists from trucking and logistics companies, shippers, and other technology suppliers that attended the summit May 4-7. “The issues we face have changed dramatically, and the tools have not changed enough,” Weseley said. “If you’re looking at software designed 15 years ago, think of what PCs and TVs were like 15 years ago, and think what they’re like today.” Shippers that don’t “upgrade” their technology platforms will fall farther behind, he warned, as they try to crunch “big data,” accommodate growing demand for mobile computing and more complex and more collaborative supply chains, both global and domestic. Weseley knows what the transportation software of 15, 25 and even 30 years ago was like; he helped build it. He is widely recognized as the “father of transportation management systems” for his role in creating first- and second-generation TMS products. He launched his first software company, Weseley Software, in 1985, and developed TRACS, Tactical Routing and Consolidation System, a first-generation TMS. The name of the system clearly reflects the needs of shippers at that time. Weseley sold the company to McHugh Freeman, now part of JDA Software, in 1996, as McHugh and other competitors raced to build integrated warehousing, logistics and transportation systems. At G-Log, the focus was on building a second-generation global transportation management system. “People got the product because they were really interested in implementing big, complex global products,” Weseley said at the ALK summit. Shippers, at least initially, didn’t give the same priority to lowering supply chain costs as they did to managing supply and distribution networks as multi-national businesses expanded. “The TMS then had to be big and flexible, built to manage complex global systems, versus cost savings,” Weseley said. That’s one of the major changes in transportation post-recession: Squeezing costs from supply chains is now paramount. “Very few people achieved the savings they set out to achieve,” with the older generation of TMS software, Weseley said. “We’re really starting to see a focus on achieving these savings.” The potential to reduce end-to-end supply chain costs is a big reason for the solid growth technology research firms foresee for transportation management systems. The global TMS market will grow at a compound annual rate of 12.2 percent from 2014 through 2019, reaching $19.2 billion by 2022, Transparency Market Research said in April. TRM cited increased popularity of software-as-a-service and cloud computing, increased intermodalism and the need to replace aging systems as factors in that growth. In another recent study, research firm MarketsandMarkets forecast a 12.3 percent annual growth rate and a $14.85 billion global market for TMS by 2019. Some of the major players in the market include Descartes, Oracle, JDA Software, Manhattan Associates, trade software specialist Amber Road and enterprise resource planning vendor SAP. Weseley returned to the TMS market for the third time in 2010, founding 3GTMS, which has headquarters in Shelton, Connecticut. “The idea wasn’t building something bigger and better, but building something different,” he said at the ALK summit. “I wanted to focus on problems we had forgotten about in our industry, and that’s how we’ve evolved.” He cited “ease of use” as an example. “We weren’t thinking of that (in the 1990s and early 2000s) when we were focused on enormous problems we had to solve,” Weseley said. “We kept on to building more features and functions, and got away from ‘ease of use.’” Weseley calls his 3G-TM software a third-generation TMS. The system is scalable and manages the full transportation cycle from rating and routing to settlement. Optimization is embedded in the system. “One thing people want today in a TMS is fast onboarding of new accounts,” he said. “Connectivity” with multiple partners is also in high demand. “In the 1990s, the Internet was in its early days, and the idea of connectivity was not terribly big. Now it’s huge,” especially in an era of big third-party logistics providers. At 3PLs, “routing across customers is something where we’re seeing a dramatic increase” as shippers and their logistics and carrier partners collaborate to jointly reduce costs. In 2013, 3GTMS merged with Transite Technology, another TMS supplier. Last year, ALK parent Trimble made a “strategic investment” in 3GTMS, paving the way for cooperation with Trimble TMS subsidiary TMW Systems. TMW offers TMS systems for asset-based trucking companies, 3PLs and shippers with private fleets. Weseley expects hybrid systems that blend asset- and non-asset resources will become more important as the lines that once divided brokers, carriers and shippers continue to blur.",0,"Stage0: positive business news, no disruption",ai_rule_based_v3,GENERAL_DISRUPTION
https://www.supplychainbrain.com/articles/21460-wen-parker-logistics-launches-latin-america-agent-network,supplychainbrain.com,2015-05-14,Wen-Parker Logistics Launches Latin America Agent Network,"It is based at the company's Miami Gateway, which has been operating since November, 2013 and is minutes away from Miami International Airport and the Port of Miami. WPL MIA is a full-service freight-forwarding and logistics operation, and includes its own IBEC-certified warehouse. The site provides export assembly and consolidation, and import deconsolidation, for both air and ocean freight. It also offers small-scale pick-and-pack and distribution services for U.S. and Latin American clients. In connection with the launching of the Latin America Agent Network, Wen-Parker has named Walter Monasterio as managing director for Latin America. Wen-Parker also provides customs brokerage, purchase-order management, warehousing and distribution services. Its network includes 25 owned and operated offices in the U.S, China, India and Southeast Asia, along with support by agent partners in more than 80 countries.",0,"Stage0: positive business news, no disruption",ai_rule_based_v3,PORT_CONGESTION
https://www.supplychainbrain.com/articles/21459-how-same-day-service-is-impacting-the-furniture-industry,supplychainbrain.com,2015-05-14,How Same-Day Service Is Impacting the Furniture Industry,"City Furniture, which has a chain of retail stores in South Florida, was ahead of the curve on same-day delivery - especially for an industry known for long customer wait times. City began offering same-day and next-day delivery across its network a dozen years ago and has aggressively advertised the service, building it into a key competitive advantage, says Andrew Koenig, vice president of operations. Customers who place an order at any of City's 26 showrooms by 2:00 p.m. on weekdays or 3:00 p.m. on weekends can opt for same-day delivery within a 120-mile radius at no additional charge, Koenig explains. From 40 percent to 50 percent of customers choose the same-day option, he says. ""It is a 'wow' factor for the customer,"" says Koenig. ""They love it."" Each day when the cut-off time is reached, same-day delivery orders are batched and sent to the routing system, Koenig says. After routing is optimized, orders move on to the warehouse management system. ""in the warehouse, we will have anywhere from 20 to 30 guys, who have about an hour to pull and stage up to 200 orders."" These orders are then loaded onto company-owned trucks. Drivers leave the dock by 4:15 on weekdays and 4:45 on weekends and continue working until all orders are delivered, which can be as late as midnight. ""Sometimes our trucks beat the customer home,"" says Koenig. The biggest challenge with this service has been on the customer side, he adds. ""Things change in people's lives and sometimes they can't get home to accept delivery. It's frustrating to have to haul it back and do it all over again."" Providing this service means carrying a lot of inventory, says Koenig. ""We have a great purchasing team and we work really hard to maintain a high in-stock percentage."" The company operates a million-square-foot DC. With more big-box retailers getting into furniture sales and new online competitors gaining traction, the trend for very fast delivery will continue to grow, says Koenig. ""I am so thankful we chose to go down this path 12 years ago because it is no longer a big deal for us,"" he says. ""The whole world is shifting to this mindset and we already are there. I feel good about that."" To view the video in its entirety, click here",0,Q1=N: no disruption signal,ai_rule_based_v3,PORT_CONGESTION
https://www.supplychainbrain.com/articles/21458-customizing-the-cold-supply-chain-1,supplychainbrain.com,2015-05-14,Customizing the Cold Supply Chain,"Quality Custom Distribution is a wholly owned subsidiary of Golden State Foods, which is one of the largest diversified suppliers to the quick-service restaurant industry. GSF services more than 25,000 restaurants worldwide, in more than 50 countries on three continents. One of the key challenges in this supply chain is temperature monitoring and control, says Ali Seyedi, group vice president. Most customers require a minimum of four temperature control areas, including frozen, varying chill levels, and ambient or dry, he says. Moreover, the temperature of products must be documented from the time of pickup to delivery, says Seyedi. ""In today's environment, you have to be able to show that the integrity of the product was maintained throughout the chain of custody."" To keep pace with customer demands, Seyedi says, QCD is transitioning from a service provider to a solutions provider. ""Our focus is to make sure that we customize our solutions to match our customers' needs and support their strategies throughout their growth journey,"" he says. As an example, Seyedi notes that a QCD customer recently needed to add frozen capability throughout its entire network. This included new freezer space in all warehouses and holding areas, in trailers used to serve the network, and creating frozen space at its stores. ""In the past this extensive a project would probably have been phased in over five years, but the customer wanted it completed in 18 months,"" says Seyedi. ""Guess what? We got it done in 18 months because that is what they needed to keep their brand expansion on track."" A fleet with custom-designed equipment is another way in which QCD helps meet specific customer needs, says Seyedi. Most customers require trailers with multiple temperature zones, he notes. To keep good drivers during the current driver shortage, Seyedi says QCD ""has tried to create a great working and team culture. We are doing okay, but it would be naïve to say that driver retention is not a challenge for us, as it is for most distributors in our business,"" he says. To view the video in its entirety, click here",1,Q2=N: forecast/warning (n_forecast=0),ai_rule_based_v3,GENERAL_DISRUPTION
https://www.supplychainbrain.com/articles/21455-asia-pacific-nations-gang-up-on-maritime-pirates,supplychainbrain.com,2015-05-14,Asia Pacific Nations Gang Up on Maritime Pirates,"The decision to increase maritime security in the area comes after The Regional Cooperation Agreement on Combating Piracy and Armed Robbery against Ships in Asia (ReCAAP) urged the littoral states to increase surveillance for the area following heightened reports of piracy for 2015. Since 2013 the number of total attacks against ships has increased significantly from 29 incidents to 38 over the same period. The increase is largely due to heightened onboard attacks in the Straits of Malacca and attacks at ports and anchorages in Vietnam. ReCAAP is particularly concerned with the escalation of ""very significant"" incidents such as the recent fuel siphoning situations. A February 14 incident aboard the product tanker Lapin involved the siphoning of 2,000 tons of bunker oil as well as an explosive package, which was later determined to be fake.",0,Q1=N: no disruption signal,ai_rule_based_v3,GENERAL_DISRUPTION
https://www.supplychainbrain.com/articles/21461-four-crises-plaguing-latin-american-logistics,supplychainbrain.com,2015-05-15,Four Crises Plaguing Latin American Logistics,"Four big obstacles, according to a new report from Transport Intelligence on ""Latin American Transport & Logistics 2015."" For all its promise as a thriving center of manufacturing and logistics, supporting both domestic and international markets, the region continues to be held back by corruption, violence, poor infrastructure and government bureaucracy. (That last category includes restrictions on imports maintained by difficult countries such as Brazil.) Cathy Roberson, lead author of the Ti report, guests on this episode to discuss the progress – or lack of it – that Latin America has seen in the development of a logistics infrastructure that can support economic growth and ensure the efficient movement of product region-wide. At the same time, the report finds significant opportunities for business and trade willing to take a chance on Latin America. Find out why, in Roberson's words, ""the region's biggest enemy remains itself"" – and what can be done about it. Hosted by Bob Bowman, Managing Editor of SupplyChainBrain. Look for a new episode of the podcast, which can be downloaded or streamed, every Friday on the SupplyChainBrain website and iTunes.",0,"Stage0: positive business news, no disruption",ai_rule_based_v3,GENERAL_DISRUPTION
